NDF v9.6a 30Oct13 rev 17Jan14 run 01/07/2021 17:14:36 Filename: ndff4201.dat Chris Jeynes (HVEE 2MV Tandetron, Stephens Lab), University of Surrey Ion Beam Centre
batch ndf.spc                                                                       
str ag60au.str                                                                    
file 790069RAu.txt                                                                 
geo rbs.geo                                                                       
 channel data fit
  614 0.00000E+00 0.14762E+04
  615 0.00000E+00 0.14758E+04
  616 0.00000E+00 0.14755E+04
  617 0.00000E+00 0.14751E+04
  618 0.00000E+00 0.14748E+04
  619 0.00000E+00 0.14744E+04
  620 0.00000E+00 0.14740E+04
  621 0.00000E+00 0.14737E+04
  622 0.00000E+00 0.14733E+04
  623 0.00000E+00 0.14730E+04
  624 0.00000E+00 0.14726E+04
  625 0.00000E+00 0.14722E+04
  626 0.00000E+00 0.14719E+04
  627 0.00000E+00 0.14715E+04
  628 0.00000E+00 0.14711E+04
  629 0.00000E+00 0.14708E+04
  630 0.00000E+00 0.14704E+04
  631 0.00000E+00 0.14701E+04
  632 0.00000E+00 0.14697E+04
  633 0.00000E+00 0.14693E+04
  634 0.00000E+00 0.14690E+04
  635 0.00000E+00 0.14686E+04
  636 0.00000E+00 0.14683E+04
  637 0.00000E+00 0.14679E+04
  638 0.00000E+00 0.14675E+04
  639 0.00000E+00 0.14672E+04
  640 0.00000E+00 0.14668E+04
  641 0.00000E+00 0.14664E+04
  642 0.00000E+00 0.14661E+04
  643 0.00000E+00 0.14657E+04
  644 0.00000E+00 0.14653E+04
  645 0.00000E+00 0.14650E+04
  646 0.00000E+00 0.14646E+04
  647 0.00000E+00 0.14642E+04
  648 0.00000E+00 0.14638E+04
  649 0.00000E+00 0.14635E+04
  650 0.00000E+00 0.14631E+04
  651 0.00000E+00 0.14627E+04
  652 0.00000E+00 0.14623E+04
  653 0.00000E+00 0.14619E+04
  654 0.00000E+00 0.14615E+04
  655 0.00000E+00 0.14612E+04
  656 0.00000E+00 0.14608E+04
  657 0.00000E+00 0.14604E+04
  658 0.00000E+00 0.14600E+04
  659 0.00000E+00 0.14596E+04
  660 0.00000E+00 0.14592E+04
  661 0.00000E+00 0.14588E+04
  662 0.00000E+00 0.14584E+04
  663 0.00000E+00 0.14580E+04
  664 0.00000E+00 0.14576E+04
  665 0.00000E+00 0.14572E+04
  666 0.00000E+00 0.14568E+04
  667 0.00000E+00 0.14564E+04
  668 0.00000E+00 0.14560E+04
  669 0.00000E+00 0.14556E+04
  670 0.00000E+00 0.14552E+04
  671 0.00000E+00 0.14548E+04
  672 0.00000E+00 0.14544E+04
  673 0.00000E+00 0.14540E+04
  674 0.00000E+00 0.14536E+04
  675 0.00000E+00 0.14532E+04
  676 0.00000E+00 0.14527E+04
  677 0.00000E+00 0.14523E+04
  678 0.00000E+00 0.14519E+04
  679 0.00000E+00 0.14515E+04
  680 0.00000E+00 0.14511E+04
